parmseq,zOutcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,mlog10p
1, zdnph1 ,436,zLE8_TOTALSCOREinv,,0.11,0.00599893,28411,18.440501,1.70E-75,0.1,0.12,0.05,0.00003418,1,4.88E-75,1,0,74.76548
1, zcep43 ,276,zLE8_TOTALSCOREinv,,0.11,0.0061128,27603,18.421356,2.50E-75,0.1,0.12,0.05,0.00003418,1,7.11E-75,1,0,74.60085
1, zsrpk2 ,1291,zLE8_TOTALSCOREinv,,0.11,0.00604717,28258,18.395732,3.90E-75,0.1,0.12,0.05,0.00003418,1,1.11E-74,1,0,74.40822
1, zlhpp ,833,zLE8_TOTALSCOREinv,,0.11,0.00598004,28363,18.387139,4.60E-75,0.1,0.12,0.05,0.00003418,1,1.29E-74,1,0,74.34181
1, zefemp1 ,461,zLE8_TOTALSCOREinv,,0.1,0.00567345,28405,18.344945,9.80E-75,0.09,0.12,0.05,0.00003418,1,2.76E-74,1,0,74.00887
1, zstip1 ,1301,zLE8_TOTALSCOREinv,,0.11,0.00602536,28288,18.345132,9.80E-75,0.1,0.12,0.05,0.00003418,1,2.76E-74,1,0,74.00858
1, zpsmg3 ,1118,zLE8_TOTALSCOREinv,,0.11,0.00595853,28258,18.33785,1.10E-74,0.1,0.12,0.05,0.00003418,1,3.15E-74,1,0,73.95062
1, zdkk3 ,426,zLE8_TOTALSCOREinv,,-0.11,0.00587323,28672,-18.323621,1.40E-74,-0.12,-0.1,0.05,0.00003418,1,4.01E-74,1,0,73.84454
1, znbn ,945,zLE8_TOTALSCOREinv,,0.11,0.00608216,27806,18.321636,1.50E-74,0.1,0.12,0.05,0.00003418,1,4.28E-74,1,0,73.81573
1, zfaslg ,517,zLE8_TOTALSCOREinv,,-0.1,0.00567719,28635,-18.271646,3.70E-74,-0.11,-0.09,0.05,0.00003418,1,1.03E-73,1,0,73.43453
1, ztff2 ,1334,zLE8_TOTALSCOREinv,,0.11,0.00584014,28404,18.263359,4.30E-74,0.1,0.12,0.05,0.00003418,1,1.20E-73,1,0,73.36596
1, ztfpi2 ,1337,zLE8_TOTALSCOREinv,,0.11,0.00580627,28301,18.189804,1.60E-73,0.09,0.12,0.05,0.00003418,1,4.54E-73,1,0,72.78722
1, zpla2g2a ,1059,zLE8_TOTALSCOREinv,,0.11,0.00589052,28277,18.178366,2.00E-73,0.1,0.12,0.05,0.00003418,1,5.57E-73,1,0,72.6973
1, zppp1r12a ,1086,zLE8_TOTALSCOREinv,,0.11,0.00603491,28386,18.144168,3.70E-73,0.1,0.12,0.05,0.00003418,1,1.03E-72,1,0,72.43147
1, zprtn3 ,1111,zLE8_TOTALSCOREinv,,0.11,0.00608897,27659,18.108122,7.30E-73,0.1,0.12,0.05,0.00003418,1,2.01E-72,1,0,72.1394
1, zapp ,81,zLE8_TOTALSCOREinv,,0.11,0.00603574,28299,18.034537,2.70E-72,0.1,0.12,0.05,0.00003418,1,7.32E-72,1,0,71.57619
1, zxcl1 ,1456,zLE8_TOTALSCOREinv,,0.11,0.0059786,28543,18.032886,2.70E-72,0.1,0.12,0.05,0.00003418,1,7.47E-72,1,0,71.5668
1, zmapk9 ,877,zLE8_TOTALSCOREinv,,0.11,0.00604423,28258,18.024747,3.20E-72,0.1,0.12,0.05,0.00003418,1,8.71E-72,1,0,71.49959
1, zglod4 ,603,zLE8_TOTALSCOREinv,,0.11,0.00603499,28291,17.994291,5.40E-72,0.1,0.12,0.05,0.00003418,1,1.50E-71,1,0,71.26382
1, zpark7 ,1023,zLE8_TOTALSCOREinv,,0.11,0.00601371,28335,17.911991,2.40E-71,0.1,0.12,0.05,0.00003418,1,6.45E-71,1,0,70.62802
1, zoscar ,1010,zLE8_TOTALSCOREinv,,0.11,0.00596345,28357,17.911861,2.40E-71,0.1,0.12,0.05,0.00003418,1,6.45E-71,1,0,70.62732
1, zhcls1 ,641,zLE8_TOTALSCOREinv,,0.11,0.00600587,28635,17.85437,6.50E-71,0.1,0.12,0.05,0.00003418,1,1.77E-70,1,0,70.18816
1, zgal ,573,zLE8_TOTALSCOREinv,,-0.1,0.00580884,28445,-17.766283,3.10E-70,-0.11,-0.09,0.05,0.00003418,1,8.43E-70,1,0,69.50967
1, zren ,1159,zLE8_TOTALSCOREinv,,0.1,0.00569444,28318,17.765866,3.10E-70,0.09,0.11,0.05,0.00003418,1,8.51E-70,1,0,69.50478
1, zrnf41 ,1169,zLE8_TOTALSCOREinv,,0.11,0.00611224,27652,17.740675,5.00E-70,0.1,0.12,0.05,0.00003418,1,1.35E-69,1,0,69.30302
1, zakt1s1 ,46,zLE8_TOTALSCOREinv,,0.11,0.00611024,27666,17.738215,5.20E-70,0.1,0.12,0.05,0.00003418,1,1.41E-69,1,0,69.28442
1, ztnfrsf4 ,1380,zLE8_TOTALSCOREinv,,0.1,0.00587107,28579,17.714439,7.70E-70,0.09,0.12,0.05,0.00003418,1,2.08E-69,1,0,69.1151
1, znbl1 ,944,zLE8_TOTALSCOREinv,,0.1,0.00585931,28386,17.707862,8.70E-70,0.09,0.12,0.05,0.00003418,1,2.34E-69,1,0,69.06239
1, zwwp2 ,1455,zLE8_TOTALSCOREinv,,0.11,0.00605861,28096,17.618566,4.20E-69,0.09,0.12,0.05,0.00003418,1,1.13E-68,1,0,68.37891
1, znfatc3 ,963,zLE8_TOTALSCOREinv,,0.11,0.00609118,27806,17.598848,6.00E-69,0.1,0.12,0.05,0.00003418,1,1.60E-68,1,0,68.22546
1, zdnaja2 ,431,zLE8_TOTALSCOREinv,,0.11,0.0060156,28557,17.590219,6.80E-69,0.09,0.12,0.05,0.00003418,1,1.82E-68,1,0,68.16978
1, zretn ,1161,zLE8_TOTALSCOREinv,,0.11,0.005982,28286,17.574064,9.00E-69,0.09,0.12,0.05,0.00003418,1,2.42E-68,1,0,68.04391
1, zcntn1 ,324,zLE8_TOTALSCOREinv,,-0.1,0.00555029,28672,-17.54552,1.50E-68,-0.11,-0.09,0.05,0.00003418,1,3.93E-68,1,0,67.83274
1, zil19 ,718,zLE8_TOTALSCOREinv,,0.1,0.00597086,27606,17.532374,1.90E-68,0.09,0.12,0.05,0.00003418,1,5.09E-68,1,0,67.71964
1, zsdc1 ,1202,zLE8_TOTALSCOREinv,,0.1,0.00588184,28318,17.520248,2.30E-68,0.09,0.11,0.05,0.00003418,1,6.14E-68,1,0,67.63731
1, zmnda ,921,zLE8_TOTALSCOREinv,,0.11,0.00604224,28270,17.516784,2.50E-68,0.09,0.12,0.05,0.00003418,1,6.52E-68,1,0,67.61055
1, zdner ,434,zLE8_TOTALSCOREinv,,-0.1,0.005943,28261,-17.513405,2.60E-68,-0.12,-0.09,0.05,0.00003418,1,6.91E-68,1,0,67.58493
1, ztarbp2 ,1320,zLE8_TOTALSCOREinv,,0.11,0.00611734,27666,17.453595,7.50E-68,0.09,0.12,0.05,0.00003418,1,1.98E-67,1,0,67.12659
1, zcd200 ,209,zLE8_TOTALSCOREinv,,-0.1,0.0059208,28258,-17.337336,5.50E-67,-0.11,-0.09,0.05,0.00003418,1,1.45E-66,1,0,66.2623
1, zsparc ,1276,zLE8_TOTALSCOREinv,,0.1,0.00603759,28386,17.311739,8.50E-67,0.09,0.12,0.05,0.00003418,1,2.23E-66,1,0,66.07265
1, zvsir ,1437,zLE8_TOTALSCOREinv,,0.1,0.00605556,28270,17.300008,1.00E-66,0.09,0.12,0.05,0.00003418,1,2.74E-66,1,0,65.98371
1, zscgb1a1 ,1196,zLE8_TOTALSCOREinv,,-0.1,0.00592463,28348,-17.284688,1.30E-66,-0.11,-0.09,0.05,0.00003418,1,3.55E-66,1,0,65.87042
1, zdffa ,422,zLE8_TOTALSCOREinv,,0.1,0.00601205,28635,17.258891,2.10E-66,0.09,0.12,0.05,0.00003418,1,5.47E-66,1,0,65.68168
1, zlcn2 ,820,zLE8_TOTALSCOREinv,,0.1,0.00594593,27501,17.25493,2.30E-66,0.09,0.11,0.05,0.00003418,1,6.03E-66,1,0,65.63844
1, ztcl1a ,1327,zLE8_TOTALSCOREinv,,0.1,0.0060046,28074,17.246833,2.60E-66,0.09,0.12,0.05,0.00003418,1,6.80E-66,1,0,65.5853
1, zvps37a ,1434,zLE8_TOTALSCOREinv,,0.1,0.00605645,28196,17.229184,3.50E-66,0.09,0.12,0.05,0.00003418,1,9.15E-66,1,0,65.45559
1, zeif4b ,468,zLE8_TOTALSCOREinv,,0.1,0.00606097,28096,17.220278,4.10E-66,0.09,0.12,0.05,0.00003418,1,1.07E-65,1,0,65.38824
1, zklk13 ,793,zLE8_TOTALSCOREinv,,0.1,0.00601325,27713,17.211217,4.80E-66,0.09,0.12,0.05,0.00003418,1,1.26E-65,1,0,65.31632
1, zceacam1 ,267,zLE8_TOTALSCOREinv,,0.1,0.00591101,28338,17.207022,5.10E-66,0.09,0.11,0.05,0.00003418,1,1.32E-65,1,0,65.29272
1, zak1 ,43,zLE8_TOTALSCOREinv,,0.1,0.0059838,28318,17.189705,6.90E-66,0.09,0.11,0.05,0.00003418,1,1.78E-65,1,0,65.16405
1, zdll1 ,430,zLE8_TOTALSCOREinv,,0.1,0.0058726,28386,17.159068,1.20E-65,0.09,0.11,0.05,0.00003418,1,2.99E-65,1,0,64.93791
1, zsnap23 ,1266,zLE8_TOTALSCOREinv,,0.1,0.00605384,28318,17.09973,3.20E-65,0.09,0.12,0.05,0.00003418,1,8.20E-65,1,0,64.49874
1, zccl26 ,187,zLE8_TOTALSCOREinv,,0.1,0.00600356,28258,17.079038,4.50E-65,0.09,0.11,0.05,0.00003418,1,1.16E-64,1,0,64.34554
1, zanxa3 ,71,zLE8_TOTALSCOREinv,,0.1,0.00602456,28522,17.065029,5.70E-65,0.09,0.11,0.05,0.00003418,1,1.46E-64,1,0,64.24538
1, zslamf8 ,1251,zLE8_TOTALSCOREinv,,0.1,0.00603956,27652,17.066215,5.70E-65,0.09,0.11,0.05,0.00003418,1,1.47E-64,1,0,64.24402
1, zcndp1 ,320,zLE8_TOTALSCOREinv,,0.1,0.00598749,28451,17.009435,1.50E-64,0.09,0.11,0.05,0.00003418,1,3.74E-64,1,0,63.83599
1, zs100a12 ,1183,zLE8_TOTALSCOREinv,,0.1,0.0060568,27928,16.996757,1.80E-64,0.09,0.11,0.05,0.00003418,1,4.69E-64,1,0,63.73707
1, zmdk ,889,zLE8_TOTALSCOREinv,,0.1,0.00598305,28300,16.992209,2.00E-64,0.09,0.11,0.05,0.00003418,1,5.01E-64,1,0,63.70796
1, zciapin1 ,295,zLE8_TOTALSCOREinv,,0.1,0.00604121,28386,16.974193,2.60E-64,0.09,0.11,0.05,0.00003418,1,6.76E-64,1,0,63.57693
1, zntrk2 ,994,zLE8_TOTALSCOREinv,,0.1,0.00597103,28318,16.973529,2.70E-64,0.09,0.11,0.05,0.00003418,1,6.84E-64,1,0,63.5713
1, zspint2 ,1283,zLE8_TOTALSCOREinv,,0.1,0.00596835,28445,16.971598,2.80E-64,0.09,0.11,0.05,0.00003418,1,7.03E-64,1,0,63.55858
1, zbcr ,120,zLE8_TOTALSCOREinv,,0.1,0.00605353,28258,16.949132,4.10E-64,0.09,0.11,0.05,0.00003418,1,1.03E-63,1,0,63.39212
1, zwars ,1445,zLE8_TOTALSCOREinv,,0.1,0.00601976,28335,16.936991,5.00E-64,0.09,0.11,0.05,0.00003418,1,1.26E-63,1,0,63.30423
1, zppcdc ,1082,zLE8_TOTALSCOREinv,,0.1,0.00600012,28563,16.913111,7.40E-64,0.09,0.11,0.05,0.00003418,1,1.87E-63,1,0,63.13234
1, znid2 ,967,zLE8_TOTALSCOREinv,,0.1,0.00603127,28335,16.882863,1.20E-63,0.09,0.11,0.05,0.00003418,1,3.11E-63,1,0,62.90932
1, zlat ,815,zLE8_TOTALSCOREinv,,0.1,0.00601161,28635,16.856553,1.90E-63,0.09,0.11,0.05,0.00003418,1,4.80E-63,1,0,62.72104
1, zmsra ,931,zLE8_TOTALSCOREinv,,0.1,0.00604242,28386,16.816548,3.70E-63,0.09,0.11,0.05,0.00003418,1,9.41E-63,1,0,62.42773
1, zsdc4 ,1203,zLE8_TOTALSCOREinv,,0.1,0.0060481,28318,16.80685,4.40E-63,0.09,0.11,0.05,0.00003418,1,1.11E-62,1,0,62.35664
1, zca2 ,149,zLE8_TOTALSCOREinv,,0.1,0.00594881,28244,16.789623,5.90E-63,0.09,0.11,0.05,0.00003418,1,1.47E-62,1,0,62.23098
1, zrabgap1l ,1143,zLE8_TOTALSCOREinv,,0.1,0.00610206,27806,16.699111,2.70E-62,0.09,0.11,0.05,0.00003418,1,6.71E-62,1,0,61.57225
1, zctsc ,378,zLE8_TOTALSCOREinv,,0.1,0.00597384,28278,16.697486,2.70E-62,0.09,0.11,0.05,0.00003418,1,6.80E-62,1,0,61.56558
1, zf2r ,502,zLE8_TOTALSCOREinv,,0.1,0.00603397,28404,16.650045,6.00E-62,0.09,0.11,0.05,0.00003418,1,1.49E-61,1,0,61.22548
1, zcomt ,337,zLE8_TOTALSCOREinv,,0.1,0.00612665,27498,16.593056,1.60E-61,0.09,0.11,0.05,0.00003418,1,3.89E-61,1,0,60.8071
1, zgfra3 ,591,zLE8_TOTALSCOREinv,,-0.1,0.00591613,28033,-16.589049,1.60E-61,-0.11,-0.09,0.05,0.00003418,1,4.09E-61,1,0,60.78409
1, zs100a4 ,1185,zLE8_TOTALSCOREinv,,0.1,0.00602561,28386,16.55242,3.00E-61,0.09,0.11,0.05,0.00003418,1,7.40E-61,1,0,60.52569
1, zbach1 ,110,zLE8_TOTALSCOREinv,,0.1,0.00605697,28258,16.541108,3.60E-61,0.09,0.11,0.05,0.00003418,1,8.93E-61,1,0,60.44359
1, zreg4 ,1157,zLE8_TOTALSCOREinv,,0.1,0.00591184,28357,16.518078,5.20E-61,0.09,0.11,0.05,0.00003418,1,1.30E-60,1,0,60.28025
1, zctsl ,382,zLE8_TOTALSCOREinv,,0.1,0.0059386,28318,16.506708,6.30E-61,0.09,0.11,0.05,0.00003418,1,1.56E-60,1,0,60.1988
1, zuso1 ,1419,zLE8_TOTALSCOREinv,,0.1,0.00606209,28196,16.489933,8.40E-61,0.09,0.11,0.05,0.00003418,1,2.06E-60,1,0,60.0781
1, zyes1 ,1460,zLE8_TOTALSCOREinv,,0.1,0.00606168,28196,16.482835,9.40E-61,0.09,0.11,0.05,0.00003418,1,2.31E-60,1,0,60.02758
1, zil18bp ,715,zLE8_TOTALSCOREinv,,0.1,0.00585763,28451,16.467621,1.20E-60,0.08,0.11,0.05,0.00003418,1,2.94E-60,1,0,59.92189
1, zcd300lf ,222,zLE8_TOTALSCOREinv,,0.1,0.0058863,28543,16.462478,1.30E-60,0.09,0.11,0.05,0.00003418,1,3.19E-60,1,0,59.88623
1, zthpo ,1349,zLE8_TOTALSCOREinv,,0.1,0.00606934,27812,16.45187,1.60E-60,0.09,0.11,0.05,0.00003418,1,3.85E-60,1,0,59.80356
1, zzbtb17 ,1463,zLE8_TOTALSCOREinv,,0.1,0.00606043,27812,16.427153,2.40E-60,0.09,0.11,0.05,0.00003418,1,5.76E-60,1,0,59.62815
1, zclec4a ,304,zLE8_TOTALSCOREinv,,-0.1,0.00597234,28258,-16.323553,1.30E-59,-0.11,-0.09,0.05,0.00003418,1,3.07E-59,1,0,58.90006
1, zst3gal1 ,1295,zLE8_TOTALSCOREinv,,-0.1,0.00589821,28196,-16.314561,1.50E-59,-0.11,-0.08,0.05,0.00003418,1,3.56E-59,1,0,58.8361
1, zbank1 ,115,zLE8_TOTALSCOREinv,,0.1,0.00605032,28258,16.299288,1.90E-59,0.09,0.11,0.05,0.00003418,1,4.54E-59,1,0,58.72914
1, zmcam ,886,zLE8_TOTALSCOREinv,,-0.1,0.00594028,28451,-16.289529,2.20E-59,-0.11,-0.09,0.05,0.00003418,1,5.29E-59,1,0,58.66229
1, zrilp ,1166,zLE8_TOTALSCOREinv,,0.1,0.00602514,28463,16.284106,2.40E-59,0.09,0.11,0.05,0.00003418,1,5.76E-59,1,0,58.62426
1, zogfr ,1004,zLE8_TOTALSCOREinv,,0.1,0.00599853,28196,16.259596,3.60E-59,0.09,0.11,0.05,0.00003418,1,8.60E-59,1,0,58.44949
1, zpqbp1 ,1091,zLE8_TOTALSCOREinv,,0.1,0.00611724,27652,16.240343,4.90E-59,0.09,0.11,0.05,0.00003418,1,1.19E-58,1,0,58.30913
1, zly96 ,863,zLE8_TOTALSCOREinv,,0.1,0.00593678,28096,16.221311,6.60E-59,0.08,0.11,0.05,0.00003418,1,1.60E-58,1,0,58.18001
1, zpik3ip1 ,1052,zLE8_TOTALSCOREinv,,0.09,0.00578841,28335,16.2147,7.30E-59,0.08,0.11,0.05,0.00003418,1,1.76E-58,1,0,58.13595
1, zprok1 ,1105,zLE8_TOTALSCOREinv,,0.07,0.0041436,28258,16.197601,9.60E-59,0.06,0.08,0.05,0.00003418,1,2.32E-58,1,0,58.01554
1, zcd14 ,203,zLE8_TOTALSCOREinv,,0.1,0.00592347,27806,16.16847,1.60E-58,0.08,0.11,0.05,0.00003418,1,3.74E-58,1,0,57.80766
1, zdefa1_defa1b ,420,zLE8_TOTALSCOREinv,,0.1,0.00605535,27789,16.101981,4.50E-58,0.09,0.11,0.05,0.00003418,1,1.09E-57,1,0,57.34415
1, znudc ,998,zLE8_TOTALSCOREinv,,0.1,0.00601611,28635,16.086304,5.70E-58,0.08,0.11,0.05,0.00003418,1,1.37E-57,1,0,57.24287
1, zlrpap1 ,848,zLE8_TOTALSCOREinv,,0.1,0.00600513,28563,16.078999,6.40E-58,0.08,0.11,0.05,0.00003418,1,1.54E-57,1,0,57.19147
1, zspint1 ,1282,zLE8_TOTALSCOREinv,,0.1,0.00600825,28240,16.065935,8.00E-58,0.08,0.11,0.05,0.00003418,1,1.91E-57,1,0,57.09787
1, zguca2a ,628,zLE8_TOTALSCOREinv,,-0.1,0.00596536,28213,-16.036345,1.30E-57,-0.11,-0.08,0.05,0.00003418,1,3.05E-57,1,0,56.89243
1, ztnfrsf9 ,1383,zLE8_TOTALSCOREinv,,0.09,0.00591,28096,16.002085,2.20E-57,0.08,0.11,0.05,0.00003418,1,5.27E-57,1,0,56.65427
1, zil1b ,720,zLE8_TOTALSCOREinv,,0.1,0.00612784,27677,15.971288,3.60E-57,0.09,0.11,0.05,0.00003418,1,8.67E-57,1,0,56.43777
1, zilkap ,747,zLE8_TOTALSCOREinv,,0.1,0.00612934,27627,15.969367,3.80E-57,0.09,0.11,0.05,0.00003418,1,8.93E-57,1,0,56.42405
1, zfcer2 ,520,zLE8_TOTALSCOREinv,,0.1,0.0060112,28335,15.848875,2.50E-56,0.08,0.11,0.05,0.00003418,1,5.92E-56,1,0,55.60204
1, zirak1 ,756,zLE8_TOTALSCOREinv,,0.1,0.0061108,27806,15.835729,3.10E-56,0.08,0.11,0.05,0.00003418,1,7.35E-56,1,0,55.50747
1, zlgals8 ,829,zLE8_TOTALSCOREinv,,0.1,0.00601875,28563,15.82146,3.80E-56,0.08,0.11,0.05,0.00003418,1,9.05E-56,1,0,55.41633
1, zstx4 ,1306,zLE8_TOTALSCOREinv,,0.1,0.00605634,28196,15.77684,7.80E-56,0.08,0.11,0.05,0.00003418,1,1.84E-55,1,0,55.10856
1, zcd164 ,206,zLE8_TOTALSCOREinv,,0.1,0.00603814,28335,15.769015,8.80E-56,0.08,0.11,0.05,0.00003418,1,2.07E-55,1,0,55.05638
1, zlilra2 ,836,zLE8_TOTALSCOREinv,,0.09,0.00587421,28335,15.766962,9.10E-56,0.08,0.1,0.05,0.00003418,1,2.13E-55,1,0,55.04239
1, zsiglec6 ,1238,zLE8_TOTALSCOREinv,,0.09,0.00597405,28543,15.76052,1.00E-55,0.08,0.11,0.05,0.00003418,1,2.34E-55,1,0,55.00021
1, zspink6 ,1281,zLE8_TOTALSCOREinv,,0.09,0.00583326,28543,15.752504,1.10E-55,0.08,0.1,0.05,0.00003418,1,2.65E-55,1,0,54.94561
1, zfis1 ,543,zLE8_TOTALSCOREinv,,0.1,0.00605134,28332,15.723055,1.80E-55,0.08,0.11,0.05,0.00003418,1,4.22E-55,1,0,54.74354
1, zca9 ,154,zLE8_TOTALSCOREinv,,-0.09,0.00598134,28543,-15.700136,2.60E-55,-0.11,-0.08,0.05,0.00003418,1,6.00E-55,1,0,54.5896
1, zusp8 ,1420,zLE8_TOTALSCOREinv,,0.1,0.00609832,27812,15.686394,3.20E-55,0.08,0.11,0.05,0.00003418,1,7.53E-55,1,0,54.49033
1, zcamkk1 ,159,zLE8_TOTALSCOREinv,,0.1,0.00612049,27652,15.563972,2.20E-54,0.08,0.11,0.05,0.00003418,1,5.06E-54,1,0,53.66215
1, zdok2 ,437,zLE8_TOTALSCOREinv,,0.09,0.00605888,28318,15.521074,4.20E-54,0.08,0.11,0.05,0.00003418,1,9.70E-54,1,0,53.37926
1, zcpxm1 ,348,zLE8_TOTALSCOREinv,,0.09,0.00603511,28386,15.515039,4.60E-54,0.08,0.11,0.05,0.00003418,1,1.06E-53,1,0,53.33929
1, zhnrnpk ,654,zLE8_TOTALSCOREinv,,0.09,0.00610362,27720,15.51569,4.60E-54,0.08,0.11,0.05,0.00003418,1,1.06E-53,1,0,53.33835
1, zstambp ,1297,zLE8_TOTALSCOREinv,,0.09,0.00607116,28054,15.514283,4.70E-54,0.08,0.11,0.05,0.00003418,1,1.08E-53,1,0,53.33161
1, zmphosph8 ,923,zLE8_TOTALSCOREinv,,0.09,0.00610919,27812,15.500207,5.80E-54,0.08,0.11,0.05,0.00003418,1,1.34E-53,1,0,53.23529
1, zcd28 ,218,zLE8_TOTALSCOREinv,,0.09,0.00605181,27652,15.500121,5.80E-54,0.08,0.11,0.05,0.00003418,1,1.35E-53,1,0,53.23341
1, zstx8 ,1308,zLE8_TOTALSCOREinv,,0.09,0.00606002,28258,15.484996,7.30E-54,0.08,0.11,0.05,0.00003418,1,1.68E-53,1,0,53.13694
1, zrwdd1 ,1181,zLE8_TOTALSCOREinv,,0.09,0.00602361,28563,15.455909,1.10E-53,0.08,0.1,0.05,0.00003418,1,2.61E-53,1,0,52.94468
1, zbgn ,121,zLE8_TOTALSCOREinv,,-0.09,0.00605413,27610,-15.452696,1.20E-53,-0.11,-0.08,0.05,0.00003418,1,2.78E-53,1,0,52.91574
1, zlgals3 ,826,zLE8_TOTALSCOREinv,,0.09,0.00577669,28406,15.431067,1.70E-53,0.08,0.1,0.05,0.00003418,1,3.82E-53,1,0,52.77756
1, zadamts16 ,22,zLE8_TOTALSCOREinv,,0.09,0.00592249,27812,15.417073,2.10E-53,0.08,0.1,0.05,0.00003418,1,4.78E-53,1,0,52.67962
1, zsema4d ,1209,zLE8_TOTALSCOREinv,,0.09,0.00602346,28563,15.399829,2.70E-53,0.08,0.1,0.05,0.00003418,1,6.14E-53,1,0,52.57048
1, zlap3 ,814,zLE8_TOTALSCOREinv,,0.09,0.00611672,27806,15.39113,3.10E-53,0.08,0.11,0.05,0.00003418,1,7.10E-53,1,0,52.50676
1, zlactb2 ,807,zLE8_TOTALSCOREinv,,0.09,0.00606159,28318,15.387347,3.30E-53,0.08,0.11,0.05,0.00003418,1,7.44E-53,1,0,52.48553
1, zctsh ,381,zLE8_TOTALSCOREinv,,0.09,0.00604287,27721,15.376721,3.90E-53,0.08,0.1,0.05,0.00003418,1,8.83E-53,1,0,52.41024
1, zsirt2 ,1243,zLE8_TOTALSCOREinv,,0.09,0.00606331,28196,15.361052,4.90E-53,0.08,0.11,0.05,0.00003418,1,1.11E-52,1,0,52.30977
1, zcep85 ,277,zLE8_TOTALSCOREinv,,0.09,0.00611959,27652,15.356938,5.30E-53,0.08,0.11,0.05,0.00003418,1,1.19E-52,1,0,52.27824
1, zhyal1 ,666,zLE8_TOTALSCOREinv,,0.09,0.00601456,28211,15.341255,6.60E-53,0.08,0.1,0.05,0.00003418,1,1.50E-52,1,0,52.17844
1, zsmpd1 ,1264,zLE8_TOTALSCOREinv,,0.09,0.00590143,28426,15.337665,7.00E-53,0.08,0.1,0.05,0.00003418,1,1.58E-52,1,0,52.15623
1, zklk10 ,790,zLE8_TOTALSCOREinv,,0.09,0.00604022,28299,15.31067,1.10E-52,0.08,0.1,0.05,0.00003418,1,2.38E-52,1,0,51.97635
1, zatp5if1 ,99,zLE8_TOTALSCOREinv,,0.09,0.0060355,28445,15.308451,1.10E-52,0.08,0.1,0.05,0.00003418,1,2.45E-52,1,0,51.96273
1, ztjap1 ,1359,zLE8_TOTALSCOREinv,,0.09,0.00604654,28386,15.302557,1.20E-52,0.08,0.1,0.05,0.00003418,1,2.68E-52,1,0,51.92328
1, ziqgap2 ,754,zLE8_TOTALSCOREinv,,0.09,0.00606158,28196,15.280436,1.70E-52,0.08,0.1,0.05,0.00003418,1,3.76E-52,1,0,51.77555
1, zaxin1 ,105,zLE8_TOTALSCOREinv,,0.09,0.00605446,28258,15.277753,1.70E-52,0.08,0.1,0.05,0.00003418,1,3.91E-52,1,0,51.75828
1, zsusd1 ,1314,zLE8_TOTALSCOREinv,,0.09,0.00611184,27812,15.276763,1.80E-52,0.08,0.11,0.05,0.00003418,1,3.99E-52,1,0,51.74839
1, znfatc1 ,962,zLE8_TOTALSCOREinv,,0.09,0.00604865,28258,15.252724,2.60E-52,0.08,0.1,0.05,0.00003418,1,5.70E-52,1,0,51.593
1, zsirpb1 ,1242,zLE8_TOTALSCOREinv,,0.09,0.00592375,28291,15.224763,3.90E-52,0.08,0.1,0.05,0.00003418,1,8.70E-52,1,0,51.40892
1, zdab2 ,402,zLE8_TOTALSCOREinv,,0.09,0.00603106,28543,15.209334,4.90E-52,0.08,0.1,0.05,0.00003418,1,1.09E-51,1,0,51.30916
1, zatg4a ,97,zLE8_TOTALSCOREinv,,0.09,0.0060955,27652,15.193099,6.40E-52,0.08,0.1,0.05,0.00003418,1,1.42E-51,1,0,51.19587
1, zpsme2 ,1117,zLE8_TOTALSCOREinv,,0.09,0.00600127,27957,15.177632,8.00E-52,0.08,0.1,0.05,0.00003418,1,1.78E-51,1,0,51.09654
1, zslitrk6 ,1258,zLE8_TOTALSCOREinv,,-0.09,0.00608984,27812,-15.164953,9.70E-52,-0.1,-0.08,0.05,0.00003418,1,2.16E-51,1,0,51.01226
1, zppp1r2 ,1087,zLE8_TOTALSCOREinv,,0.09,0.00606107,28318,15.156024,1.10E-51,0.08,0.1,0.05,0.00003418,1,2.44E-51,1,0,50.95737
1, zcrisp2 ,359,zLE8_TOTALSCOREinv,,-0.08,0.00521945,28543,-15.154165,1.10E-51,-0.09,-0.07,0.05,0.00003418,1,2.50E-51,1,0,50.94677
1, zplxnb3 ,1072,zLE8_TOTALSCOREinv,,0.09,0.00606821,28236,15.112415,2.10E-51,0.08,0.1,0.05,0.00003418,1,4.70E-51,1,0,50.67123
1, zebag9 ,455,zLE8_TOTALSCOREinv,,0.09,0.00607141,28096,15.081205,3.40E-51,0.08,0.1,0.05,0.00003418,1,7.53E-51,1,0,50.46637
1, zb4galt1 ,108,zLE8_TOTALSCOREinv,,0.09,0.0059203,28445,15.063651,4.40E-51,0.08,0.1,0.05,0.00003418,1,9.73E-51,1,0,50.35433
1, zcxadr ,388,zLE8_TOTALSCOREinv,,0.09,0.0060403,28258,15.024157,8.00E-51,0.08,0.1,0.05,0.00003418,1,1.76E-50,1,0,50.09592
1, zcxcl11 ,391,zLE8_TOTALSCOREinv,,0.09,0.00596874,28563,14.967112,1.90E-50,0.08,0.1,0.05,0.00003418,1,4.11E-50,1,0,49.72778
1, zcox5b ,340,zLE8_TOTALSCOREinv,,0.09,0.00606027,28196,14.953672,2.30E-50,0.08,0.1,0.05,0.00003418,1,5.04E-50,1,0,49.63828
